EXP_INFO, , ,Checkpoint,ckpt/0301/00_Norm2d3d_NoAug, , ,Config,ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/00_Norm2d3d_NoAug -gpu 6,7 -bs 384", , ,PID,1076628
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
69,0.00010098,0.02975,48.43,43.35,48.26,46.33,43.72,50.33,62.06,45.56,44.44,55.95,67.01,48.66,47.45,35.59,48.27,39.53,6.4,1.26,3.69,7.95,12.72,27.14,23.61,25.24,28.11,31.6,28.13,28.13,97.14,97.14,17.5,17.59,17.41,14.5,3.48,9.32,17.87,27.31,25.66,18.01,21.25,27.71,35.68,39.48,39.48,213.4,213.4,196.84,199.4,194.29,81.76,64.3,76.37,88.31,98.07,199.48,197.2,196.96,199.78,203.97,115.17,115.17,212.17,212.17
71,0.00009897,0.02931,48.64,43.46,48.44,45.73,44.13,50.46,61.99,45.99,45.42,56.25,67.12,49.15,47.84,35.79,48.64,39.15,6.44,1.25,3.7,8.0,12.81,27.05,23.5,25.15,28.03,31.53,27.92,27.92,93.0,93.0,17.62,17.76,17.48,14.37,2.8,9.07,17.96,27.67,25.82,17.97,21.3,27.93,36.09,39.19,39.19,253.25,253.25,197.93,200.88,194.98,77.12,53.99,70.25,85.89,98.34,198.65,196.11,196.23,199.0,203.26,114.42,114.42,228.58,228.58
73,0.00009700,0.02896,48.51,43.29,48.52,46.05,43.75,50.71,62.22,45.14,44.51,56.17,67.38,48.9,47.09,35.69,48.5,39.76,6.33,1.03,3.6,7.93,12.76,26.98,23.36,25.02,27.96,31.58,28.33,28.33,85.49,85.49,17.36,17.44,17.28,14.29,2.77,9.1,17.9,27.41,25.51,17.76,21.03,27.56,35.69,38.85,38.85,194.92,194.92,196.85,199.41,194.3,78.47,55.62,71.48,87.21,99.58,197.82,195.27,195.52,198.32,202.19,115.15,115.15,207.91,207.91
75,0.00009507,0.02848,49.26,44.21,49.44,46.63,44.64,50.71,62.34,46.17,45.22,56.7,68.05,49.62,48.29,36.22,49.78,40.91,6.43,1.31,3.67,7.97,12.77,26.99,23.39,25.03,27.98,31.57,28.15,28.15,85.76,85.76,17.36,17.49,17.22,14.34,2.9,8.98,17.89,27.58,25.61,17.72,21.03,27.78,35.93,38.71,38.71,183.69,183.69,196.4,198.93,193.88,89.16,74.22,84.87,94.73,102.81,198.8,197.02,196.57,199.01,202.61,115.89,115.89,192.1,192.1
77,0.00009318,0.02816,48.21,43.06,48.29,44.67,43.41,50.32,62.73,44.8,44.25,56.23,66.37,48.9,47.56,35.44,47.75,39.31,6.38,1.17,3.64,7.97,12.75,26.89,23.29,24.97,27.9,31.4,28.25,28.25,102.02,102.02,17.54,17.7,17.38,14.32,2.66,8.98,17.97,27.68,25.82,18.0,21.28,27.95,36.06,39.09,39.09,259.59,259.59,195.61,198.48,192.74,78.25,56.25,71.74,86.63,98.39,199.3,196.97,197.14,199.82,203.27,116.46,116.46,250.67,250.67
79,0.00009132,0.02771,48.88,43.44,48.79,46.33,44.0,50.64,62.5,46.11,44.49,57.03,67.19,49.3,47.84,36.23,48.69,40.66,6.35,1.12,3.61,7.93,12.74,27.06,23.48,25.14,28.05,31.56,28.23,28.23,84.56,84.56,17.43,17.63,17.24,14.29,2.93,9.14,17.89,27.2,25.61,17.91,21.17,27.76,35.59,39.03,39.03,183.06,183.06,198.59,203.15,194.03,69.96,40.49,61.56,81.4,96.38,197.61,195.47,195.31,197.93,201.73,114.18,114.18,203.72,203.72
81,0.00008950,0.02731,48.7,44.25,48.92,45.84,44.29,50.06,62.22,45.55,44.61,56.99,66.6,48.99,47.88,35.92,48.75,39.64,6.67,1.74,3.9,8.14,12.92,26.96,23.37,25.01,27.95,31.5,28.32,28.32,94.81,94.81,17.81,17.92,17.7,14.85,4.09,9.55,18.15,27.61,25.88,18.33,21.5,27.92,35.77,38.92,38.92,204.88,204.88,195.55,198.41,192.68,76.47,54.5,70.11,84.8,96.47,198.46,197.35,196.34,198.27,201.89,112.99,112.99,219.82,219.82
83,0.00008772,0.02702,48.29,43.08,48.43,45.87,43.48,50.07,61.96,45.35,43.89,55.89,65.76,49.15,47.44,36.36,47.82,39.78,6.37,1.18,3.63,7.94,12.73,27.09,23.57,25.18,28.05,31.56,28.05,28.05,89.81,89.81,17.17,17.28,17.07,14.4,2.9,9.07,17.98,27.66,25.41,17.55,20.85,27.5,35.76,38.94,38.94,215.05,215.05,197.28,200.5,194.06,78.63,57.31,71.93,86.93,98.35,197.86,195.28,195.2,198.49,202.48,115.56,115.56,211.53,211.53
85,0.00008598,0.02667,48.92,43.45,48.56,46.42,44.79,50.89,62.37,45.94,44.95,56.53,66.51,49.39,48.06,36.76,48.81,40.39,6.35,1.06,3.59,7.94,12.8,26.93,23.27,24.94,27.93,31.59,28.1,28.1,98.46,98.46,17.1,17.24,16.95,14.25,2.85,8.95,17.81,27.39,25.42,17.57,20.89,27.56,35.67,39.16,39.16,240.02,240.02,198.31,202.3,194.31,75.88,52.79,68.68,84.43,97.6,196.51,193.81,193.92,197.06,201.27,114.35,114.35,239.08,239.08
87,0.00008427,0.02644,48.27,43.36,48.49,45.63,43.41,49.75,61.83,45.46,43.96,56.01,67.19,48.99,47.54,35.35,48.0,39.08,6.34,1.15,3.6,7.9,12.7,27.04,23.46,25.12,28.02,31.55,28.21,28.21,96.72,96.72,17.53,17.69,17.37,14.4,3.06,9.16,17.98,27.38,25.74,18.0,21.29,27.87,35.81,38.84,38.84,226.98,226.98,197.23,201.33,193.13,78.65,56.84,71.88,86.81,99.06,197.28,195.11,195.28,197.59,201.13,115.9,115.9,220.9,220.9
89,0.00008259,0.02613,48.73,43.69,48.78,46.33,43.83,50.42,61.96,45.72,44.8,56.44,67.67,49.06,47.95,36.34,48.39,39.6,6.35,1.13,3.59,7.93,12.77,27.35,23.78,25.39,28.33,31.92,27.92,27.92,82.35,82.35,17.64,17.72,17.55,14.61,3.39,9.24,18.05,27.75,26.05,18.27,21.49,28.12,36.34,39.3,39.3,211.3,211.3,198.94,202.78,195.1,80.59,60.72,74.71,88.27,98.66,198.12,195.6,195.38,198.49,203.0,115.99,115.99,180.03,180.03
91,0.00008095,0.02575,48.3,42.98,48.02,45.87,43.37,50.22,62.0,45.11,44.39,56.21,66.16,48.97,47.37,35.88,47.98,40.0,6.39,1.2,3.63,7.96,12.79,26.96,23.33,25.0,27.95,31.55,28.11,28.11,92.56,92.56,17.46,17.58,17.34,14.24,3.01,8.92,17.74,27.28,25.59,17.92,21.16,27.66,35.63,39.15,39.15,243.73,243.73,197.54,200.84,194.23,82.76,64.79,77.26,89.68,99.32,198.52,196.3,196.26,198.82,202.7,116.98,116.98,218.43,218.43
93,0.00007934,0.02548,48.42,43.64,48.55,45.95,43.71,50.15,62.16,45.49,44.64,55.74,66.17,49.04,47.59,35.55,48.15,39.84,6.32,1.03,3.57,7.92,12.75,27.24,23.7,25.32,28.21,31.74,28.23,28.23,90.96,90.96,17.39,17.56,17.22,14.08,2.35,8.87,17.76,27.35,25.62,17.88,21.17,27.75,35.69,39.05,39.05,205.01,205.01,197.66,200.85,194.47,79.03,58.25,73.05,86.74,98.09,199.12,197.19,196.62,199.34,203.3,114.43,114.43,205.52,205.52
95,0.00007776,0.02515,48.66,43.75,48.85,46.59,43.66,50.45,61.78,45.79,44.54,56.28,66.7,49.33,47.97,35.78,48.37,40.02,6.44,1.28,3.67,7.99,12.83,27.09,23.47,25.14,28.08,31.65,28.1,28.1,93.91,93.91,17.39,17.51,17.26,14.32,3.0,9.06,17.84,27.38,25.58,17.82,21.08,27.67,35.76,38.64,38.64,199.01,199.01,197.42,201.39,193.45,77.3,55.05,70.92,85.98,97.27,197.55,195.74,195.4,197.7,201.37,115.25,115.25,220.87,220.87
97,0.00007621,0.02485,48.38,43.4,48.43,46.14,43.67,50.24,61.9,45.06,43.97,56.04,67.08,48.87,47.66,35.94,47.96,39.32,6.42,1.23,3.65,7.99,12.83,27.0,23.31,25.0,28.01,31.68,27.94,27.94,84.02,84.02,17.74,17.88,17.61,14.43,3.09,9.12,18.01,27.49,25.7,18.04,21.22,27.78,35.74,39.18,39.18,238.65,238.65,197.25,200.83,193.67,75.83,51.79,68.71,85.07,97.73,197.6,195.47,195.07,197.85,201.99,116.13,116.13,221.59,221.59
99,0.00007469,0.02470,48.75,43.4,49.0,46.2,44.0,50.54,61.96,45.76,45.13,56.48,66.42,49.63,47.95,36.08,48.78,39.88,6.32,0.98,3.57,7.93,12.78,26.9,23.25,24.94,27.9,31.5,27.95,27.95,79.68,79.68,17.47,17.57,17.36,14.17,2.52,8.84,17.8,27.5,25.53,17.79,20.99,27.56,35.77,38.79,38.79,201.6,201.6,198.24,201.47,195.02,79.28,59.73,73.59,86.63,97.15,199.35,196.95,197.12,199.95,203.37,115.09,115.09,189.41,189.41
101,0.00007321,0.02435,48.61,43.52,48.73,46.41,43.87,50.67,62.7,45.47,44.75,56.63,66.34,49.17,47.8,35.76,47.82,39.56,6.33,1.09,3.57,7.92,12.75,27.02,23.4,25.06,28.01,31.62,28.28,28.28,95.52,95.52,17.43,17.66,17.2,14.33,2.97,9.01,17.9,27.46,25.48,17.72,20.99,27.6,35.62,39.7,39.7,253.38,253.38,197.23,200.89,193.57,77.81,56.91,71.66,85.64,97.03,196.97,195.23,195.0,197.01,200.62,115.77,115.77,250.06,250.06
103,0.00007175,0.02415,48.72,43.49,48.36,46.39,44.47,50.57,62.67,45.54,44.57,56.32,66.68,49.39,47.93,35.95,48.51,39.95,6.3,0.96,3.55,7.92,12.77,26.99,23.35,25.02,28.0,31.58,28.09,28.09,81.57,81.57,17.37,17.6,17.15,14.07,2.23,8.71,17.76,27.58,25.46,17.61,20.92,27.58,35.74,38.79,38.79,214.43,214.43,197.34,200.65,194.03,69.5,40.57,60.97,80.83,95.65,199.43,197.42,197.19,199.68,203.43,116.23,116.23,234.81,234.81
105,0.00007032,0.02391,48.22,43.21,48.27,45.84,43.42,49.94,61.84,44.98,43.85,55.83,66.93,48.7,47.72,35.82,47.75,39.21,6.36,1.02,3.58,7.98,12.88,27.17,23.47,25.15,28.18,31.89,28.16,28.16,91.78,91.78,17.42,17.63,17.21,14.39,2.88,9.03,17.96,27.67,25.76,17.86,21.2,27.9,36.09,39.34,39.34,226.12,226.12,198.37,201.52,195.23,79.06,57.55,72.88,87.3,98.5,201.02,199.52,198.91,200.9,204.77,116.09,116.09,221.07,221.07
107,0.00006892,0.02365,48.34,43.28,48.45,45.97,43.56,50.14,61.93,45.03,43.92,56.35,67.27,49.13,47.47,35.42,47.71,39.49,6.44,1.18,3.67,8.02,12.87,27.11,23.41,25.1,28.13,31.82,28.1,28.1,92.96,92.96,17.52,17.62,17.42,14.17,2.55,8.88,17.81,27.44,25.76,17.96,21.27,27.84,35.96,38.93,38.93,246.88,246.88,197.45,200.65,194.25,79.37,58.94,73.38,87.1,98.06,198.02,196.14,195.97,198.14,201.84,115.29,115.29,223.31,223.31
